fleet_id,month,risk_score,risk_tier,anomaly_score,anomaly_flag,top_risk_driver
FLT-0067,2025-07-01,17.19,Low,0.103,False,route_complexity
FLT-0067,2025-08-01,48.83,Medium,0.0746,False,loss_ratio
FLT-0067,2025-09-01,80.06,Critical,0.0443,False,loss_ratio
FLT-0067,2025-10-01,82.39,Critical,0.0641,False,loss_ratio
FLT-0067,2025-11-01,17.91,Low,0.132,False,route_complexity
FLT-0067,2025-12-01,17.42,Low,0.1226,False,route_complexity
FLT-0068,2024-01-01,40.57,Medium,-0.0219,True,route_complexity
FLT-0068,2024-02-01,38.15,Medium,0.0094,False,route_complexity
FLT-0068,2024-03-01,35.51,Medium,-0.0016,True,route_complexity
FLT-0068,2024-04-01,34.36,Low,0.0397,False,route_complexity
FLT-0068,2024-05-01,39.49,Medium,-0.0175,True,route_complexity
FLT-0068,2024-06-01,34.69,Low,0.042,False,route_complexity
FLT-0068,2024-07-01,38.86,Medium,-0.047,True,route_complexity
FLT-0068,2024-08-01,36.9,Medium,-0.0227,True,route_complexity
FLT-0068,2024-09-01,47.25,Medium,-0.0761,True,manual_override_rate
FLT-0068,2024-10-01,44.42,Medium,-0.0522,True,manual_override_rate
FLT-0068,2024-11-01,44.21,Medium,-0.0379,True,manual_override_rate
FLT-0068,2024-12-01,40.4,Medium,-0.0536,True,route_complexity
FLT-0068,2025-01-01,100.0,Critical,-0.1019,True,loss_ratio
FLT-0068,2025-02-01,100.0,Critical,-0.1391,True,loss_ratio
FLT-0068,2025-03-01,100.0,Critical,-0.1215,True,loss_ratio
FLT-0068,2025-04-01,100.0,Critical,-0.135,True,loss_ratio
FLT-0068,2025-05-01,100.0,Critical,-0.0918,True,loss_ratio
FLT-0068,2025-06-01,100.0,Critical,-0.0668,True,loss_ratio
FLT-0068,2025-07-01,98.17,Critical,-0.0209,True,loss_ratio
FLT-0068,2025-08-01,99.76,Critical,-0.0602,True,loss_ratio
FLT-0068,2025-09-01,100.0,Critical,-0.121,True,loss_ratio
FLT-0068,2025-10-01,83.07,Critical,-0.0679,True,loss_ratio
FLT-0068,2025-11-01,100.0,Critical,-0.069,True,loss_ratio
FLT-0068,2025-12-01,40.33,Medium,-0.0069,True,route_complexity
FLT-0069,2024-01-01,29.09,Low,0.1702,False,route_complexity
FLT-0069,2024-02-01,30.31,Low,0.1723,False,route_complexity
FLT-0069,2024-03-01,31.54,Low,0.1467,False,route_complexity
FLT-0069,2024-04-01,31.12,Low,0.1616,False,route_complexity
FLT-0069,2024-05-01,31.03,Low,0.1413,False,route_complexity
FLT-0069,2024-06-01,30.69,Low,0.1652,False,route_complexity
FLT-0069,2024-07-01,31.37,Low,0.1508,False,route_complexity
FLT-0069,2024-08-01,32.06,Low,0.1254,False,route_complexity
FLT-0069,2024-09-01,30.96,Low,0.1405,False,route_complexity
FLT-0069,2024-10-01,30.61,Low,0.1655,False,route_complexity
FLT-0069,2024-11-01,29.72,Low,0.1737,False,route_complexity
FLT-0069,2024-12-01,30.95,Low,0.1454,False,route_complexity
FLT-0069,2025-01-01,64.16,High,0.1279,False,loss_ratio
FLT-0069,2025-02-01,51.42,Medium,0.1428,False,route_complexity
FLT-0069,2025-03-01,90.73,Critical,0.07,False,loss_ratio
FLT-0069,2025-04-01,92.13,Critical,0.1251,False,loss_ratio
FLT-0069,2025-05-01,65.9,High,0.1332,False,loss_ratio
FLT-0069,2025-06-01,87.76,Critical,0.1155,False,loss_ratio
FLT-0069,2025-07-01,68.56,High,0.1169,False,loss_ratio
FLT-0069,2025-08-01,54.67,Medium,0.1366,False,route_complexity
FLT-0069,2025-09-01,29.62,Low,0.1479,False,route_complexity
FLT-0069,2025-10-01,30.88,Low,0.1178,False,route_complexity
FLT-0069,2025-11-01,61.48,High,0.1336,False,loss_ratio
FLT-0069,2025-12-01,31.5,Low,0.1334,False,route_complexity
FLT-0070,2024-01-01,26.1,Low,0.1046,False,route_complexity
FLT-0070,2024-02-01,25.66,Low,0.1154,False,route_complexity
FLT-0070,2024-03-01,24.9,Low,0.1078,False,route_complexity
FLT-0070,2024-04-01,26.22,Low,0.12,False,route_complexity
FLT-0070,2024-05-01,26.24,Low,0.1061,False,route_complexity
FLT-0070,2024-06-01,26.83,Low,0.1044,False,route_complexity
FLT-0070,2024-07-01,27.13,Low,0.1285,False,route_complexity
FLT-0070,2024-08-01,25.06,Low,0.1047,False,route_complexity
FLT-0070,2024-09-01,26.66,Low,0.0967,False,route_complexity
FLT-0070,2024-10-01,25.75,Low,0.1086,False,route_complexity
FLT-0070,2024-11-01,26.21,Low,0.1226,False,route_complexity
FLT-0070,2024-12-01,27.22,Low,0.0737,False,route_complexity
FLT-0070,2025-01-01,89.68,Critical,0.0541,False,loss_ratio
FLT-0070,2025-02-01,50.47,Medium,0.1075,False,loss_ratio
FLT-0070,2025-03-01,69.11,High,0.0672,False,loss_ratio
FLT-0070,2025-04-01,24.81,Low,0.1114,False,route_complexity
FLT-0070,2025-05-01,25.94,Low,0.0841,False,route_complexity
FLT-0070,2025-06-01,88.99,Critical,0.0695,False,loss_ratio
FLT-0070,2025-07-01,26.57,Low,0.1137,False,route_complexity
FLT-0070,2025-08-01,76.0,High,0.0846,False,loss_ratio
FLT-0070,2025-09-01,90.77,Critical,0.062,False,loss_ratio
FLT-0070,2025-10-01,76.91,High,0.0781,False,loss_ratio
FLT-0070,2025-11-01,88.27,Critical,0.067,False,loss_ratio
FLT-0070,2025-12-01,26.46,Low,0.122,False,route_complexity
FLT-0071,2024-01-01,27.34,Low,0.1366,False,route_complexity
FLT-0071,2024-02-01,25.73,Low,0.1116,False,route_complexity
FLT-0071,2024-03-01,24.48,Low,0.1672,False,route_complexity
FLT-0071,2024-04-01,25.14,Low,0.1621,False,route_complexity
FLT-0071,2024-05-01,24.32,Low,0.1516,False,route_complexity
FLT-0071,2024-06-01,24.65,Low,0.1662,False,route_complexity
FLT-0071,2024-07-01,25.62,Low,0.1431,False,route_complexity
FLT-0071,2024-08-01,26.48,Low,0.1238,False,route_complexity
FLT-0071,2024-09-01,25.7,Low,0.1449,False,route_complexity
FLT-0071,2024-10-01,25.44,Low,0.1607,False,route_complexity
FLT-0071,2024-11-01,24.11,Low,0.1598,False,route_complexity
FLT-0071,2024-12-01,26.16,Low,0.1598,False,route_complexity
FLT-0071,2025-01-01,25.58,Low,0.1703,False,route_complexity
FLT-0071,2025-02-01,47.71,Medium,0.1406,False,route_complexity
FLT-0071,2025-03-01,24.86,Low,0.1471,False,route_complexity
FLT-0071,2025-04-01,25.85,Low,0.1601,False,route_complexity
FLT-0071,2025-05-01,25.46,Low,0.1523,False,route_complexity
FLT-0071,2025-06-01,66.56,High,0.109,False,loss_ratio
FLT-0071,2025-07-01,59.98,Medium,0.1214,False,loss_ratio
FLT-0071,2025-08-01,68.92,High,0.1293,False,loss_ratio
FLT-0071,2025-09-01,50.02,Medium,0.1237,False,route_complexity
FLT-0071,2025-10-01,54.73,Medium,0.1442,False,loss_ratio
FLT-0071,2025-11-01,63.55,High,0.1298,False,loss_ratio
FLT-0071,2025-12-01,24.4,Low,0.1538,False,route_complexity
FLT-0072,2024-01-01,28.39,Low,0.0496,False,route_complexity
FLT-0072,2024-02-01,26.47,Low,0.0294,False,route_complexity
FLT-0072,2024-03-01,27.81,Low,0.039,False,route_complexity
FLT-0072,2024-04-01,24.47,Low,0.0782,False,route_complexity
FLT-0072,2024-05-01,22.4,Low,0.0624,False,route_complexity
FLT-0072,2024-06-01,25.56,Low,0.0751,False,route_complexity
FLT-0072,2024-07-01,25.89,Low,0.0746,False,route_complexity
FLT-0072,2024-08-01,26.3,Low,0.0525,False,route_complexity
FLT-0072,2024-09-01,24.66,Low,0.0529,False,route_complexity
FLT-0072,2024-10-01,24.88,Low,0.0258,False,route_complexity
FLT-0072,2024-11-01,24.02,Low,0.0281,False,route_complexity
FLT-0072,2024-12-01,25.78,Low,0.0192,False,route_complexity
FLT-0072,2025-01-01,76.03,High,0.0457,False,loss_ratio
FLT-0072,2025-02-01,42.34,Medium,0.0369,False,route_complexity
FLT-0072,2025-03-01,89.02,Critical,-0.034,True,loss_ratio
FLT-0072,2025-04-01,85.2,Critical,0.0465,False,loss_ratio
FLT-0072,2025-05-01,69.67,High,0.0288,False,loss_ratio
FLT-0072,2025-06-01,88.44,Critical,0.0168,False,loss_ratio
FLT-0072,2025-07-01,69.28,High,0.0121,False,loss_ratio
FLT-0072,2025-08-01,63.48,High,0.0344,False,loss_ratio
FLT-0072,2025-09-01,89.61,Critical,-0.0277,True,loss_ratio
FLT-0072,2025-10-01,88.2,Critical,0.0171,False,loss_ratio
FLT-0072,2025-11-01,92.4,Critical,-0.0084,True,loss_ratio
FLT-0072,2025-12-01,25.76,Low,0.024,False,route_complexity
FLT-0073,2024-01-01,20.54,Low,0.1699,False,route_complexity
FLT-0073,2024-02-01,19.94,Low,0.1496,False,route_complexity
FLT-0073,2024-03-01,20.79,Low,0.1317,False,route_complexity
FLT-0073,2024-04-01,21.11,Low,0.1427,False,route_complexity
FLT-0073,2024-05-01,21.24,Low,0.1545,False,route_complexity
FLT-0073,2024-06-01,21.08,Low,0.1371,False,route_complexity
FLT-0073,2024-07-01,21.26,Low,0.1584,False,route_complexity
FLT-0073,2024-08-01,21.86,Low,0.1423,False,route_complexity
FLT-0073,2024-09-01,20.63,Low,0.1597,False,route_complexity
FLT-0073,2024-10-01,21.56,Low,0.1646,False,route_complexity
FLT-0073,2024-11-01,20.71,Low,0.1707,False,route_complexity
FLT-0073,2024-12-01,19.86,Low,0.1339,False,route_complexity
FLT-0073,2025-01-01,84.14,Critical,0.073,False,loss_ratio
FLT-0073,2025-02-01,21.41,Low,0.1456,False,route_complexity
FLT-0073,2025-03-01,84.29,Critical,0.1028,False,loss_ratio
FLT-0073,2025-04-01,20.02,Low,0.1567,False,route_complexity
FLT-0073,2025-05-01,90.06,Critical,0.0406,False,loss_ratio
FLT-0073,2025-06-01,84.75,Critical,0.0943,False,loss_ratio
FLT-0073,2025-07-01,87.34,Critical,0.0276,False,loss_ratio
FLT-0073,2025-08-01,84.07,Critical,0.0714,False,loss_ratio
FLT-0073,2025-09-01,84.06,Critical,0.1019,False,loss_ratio
FLT-0073,2025-10-01,21.58,Low,0.1363,False,route_complexity
FLT-0073,2025-11-01,85.01,Critical,0.0855,False,loss_ratio
FLT-0073,2025-12-01,20.45,Low,0.1494,False,route_complexity
FLT-0074,2024-01-01,20.6,Low,0.1569,False,route_complexity
FLT-0074,2024-02-01,19.49,Low,0.1541,False,route_complexity
FLT-0074,2024-03-01,19.47,Low,0.1427,False,route_complexity
FLT-0074,2024-04-01,20.89,Low,0.1371,False,route_complexity
FLT-0074,2024-05-01,20.15,Low,0.1443,False,route_complexity
FLT-0074,2024-06-01,19.51,Low,0.1364,False,route_complexity
FLT-0074,2024-07-01,19.38,Low,0.1422,False,route_complexity
FLT-0074,2024-08-01,19.33,Low,0.1469,False,route_complexity
FLT-0074,2024-09-01,20.93,Low,0.1452,False,route_complexity
FLT-0074,2024-10-01,18.35,Low,0.1309,False,route_complexity
FLT-0074,2024-11-01,21.36,Low,0.1437,False,route_complexity
FLT-0074,2024-12-01,19.68,Low,0.16,False,route_complexity
FLT-0074,2025-01-01,45.21,Medium,0.1313,False,loss_ratio
FLT-0074,2025-02-01,57.5,Medium,0.1017,False,loss_ratio
FLT-0074,2025-03-01,43.63,Medium,0.1029,False,loss_ratio
FLT-0074,2025-04-01,53.2,Medium,0.1071,False,loss_ratio
FLT-0074,2025-05-01,52.95,Medium,0.121,False,loss_ratio
FLT-0074,2025-06-01,57.93,Medium,0.0612,False,loss_ratio
FLT-0074,2025-07-01,80.62,Critical,0.1054,False,loss_ratio
FLT-0074,2025-08-01,85.32,Critical,0.0806,False,loss_ratio
FLT-0074,2025-09-01,39.15,Medium,0.1386,False,route_complexity
FLT-0074,2025-10-01,53.13,Medium,0.113,False,loss_ratio
FLT-0074,2025-11-01,20.47,Low,0.169,False,route_complexity
FLT-0074,2025-12-01,20.22,Low,0.1566,False,route_complexity
FLT-0075,2024-01-01,27.29,Low,0.1621,False,route_complexity
FLT-0075,2024-02-01,27.82,Low,0.1465,False,route_complexity
FLT-0075,2024-03-01,27.11,Low,0.151,False,route_complexity
FLT-0075,2024-04-01,27.11,Low,0.1468,False,route_complexity
FLT-0075,2024-05-01,26.99,Low,0.1554,False,route_complexity
FLT-0075,2024-06-01,27.71,Low,0.1649,False,route_complexity
FLT-0075,2024-07-01,28.0,Low,0.1362,False,route_complexity
FLT-0075,2024-08-01,28.05,Low,0.1608,False,route_complexity
FLT-0075,2024-09-01,27.95,Low,0.1516,False,route_complexity
FLT-0075,2024-10-01,27.47,Low,0.157,False,route_complexity
FLT-0075,2024-11-01,27.79,Low,0.1502,False,route_complexity
FLT-0075,2024-12-01,28.61,Low,0.1624,False,route_complexity
FLT-0075,2025-01-01,90.07,Critical,0.1136,False,loss_ratio
FLT-0075,2025-02-01,90.02,Critical,0.1176,False,loss_ratio
FLT-0075,2025-03-01,69.0,High,0.1027,False,loss_ratio
FLT-0075,2025-04-01,27.78,Low,0.1614,False,route_complexity
FLT-0075,2025-05-01,55.79,Medium,0.125,False,loss_ratio
FLT-0075,2025-06-01,70.11,High,0.1349,False,loss_ratio
FLT-0075,2025-07-01,80.85,Critical,0.1272,False,loss_ratio
FLT-0075,2025-08-01,81.5,Critical,0.1013,False,loss_ratio
FLT-0075,2025-09-01,86.63,Critical,0.0999,False,loss_ratio
FLT-0075,2025-10-01,92.1,Critical,0.111,False,loss_ratio
FLT-0075,2025-11-01,91.07,Critical,0.1274,False,loss_ratio
FLT-0075,2025-12-01,26.15,Low,0.1469,False,route_complexity
FLT-0076,2024-01-01,30.45,Low,0.1571,False,maintenance_gap
FLT-0076,2024-02-01,31.38,Low,0.1445,False,maintenance_gap
FLT-0076,2024-03-01,31.83,Low,0.1488,False,maintenance_gap
FLT-0076,2024-04-01,30.06,Low,0.1384,False,maintenance_gap
FLT-0076,2024-05-01,31.45,Low,0.146,False,maintenance_gap
FLT-0076,2024-06-01,31.97,Low,0.1478,False,maintenance_gap
FLT-0076,2024-07-01,30.14,Low,0.1453,False,maintenance_gap
FLT-0076,2024-08-01,30.51,Low,0.1592,False,maintenance_gap
FLT-0076,2024-09-01,31.06,Low,0.1545,False,maintenance_gap
FLT-0076,2024-10-01,30.02,Low,0.1396,False,maintenance_gap
FLT-0076,2024-11-01,32.42,Low,0.1417,False,maintenance_gap
FLT-0076,2024-12-01,30.95,Low,0.1441,False,maintenance_gap
FLT-0076,2025-01-01,29.86,Low,0.1494,False,maintenance_gap
FLT-0076,2025-02-01,94.86,Critical,0.1199,False,loss_ratio
FLT-0076,2025-03-01,95.43,Critical,0.0271,False,loss_ratio
FLT-0076,2025-04-01,67.93,High,0.1254,False,loss_ratio
FLT-0076,2025-05-01,95.23,Critical,0.0885,False,loss_ratio
FLT-0076,2025-06-01,93.9,Critical,0.0944,False,loss_ratio
FLT-0076,2025-07-01,50.38,Medium,0.1374,False,maintenance_gap
FLT-0076,2025-08-01,31.31,Low,0.153,False,maintenance_gap
FLT-0076,2025-09-01,95.09,Critical,0.0977,False,loss_ratio
FLT-0076,2025-10-01,30.85,Low,0.1455,False,maintenance_gap
FLT-0076,2025-11-01,61.84,High,0.1421,False,loss_ratio
FLT-0076,2025-12-01,31.33,Low,0.1624,False,maintenance_gap
FLT-0077,2024-01-01,26.64,Low,0.152,False,maintenance_gap
FLT-0077,2024-02-01,28.61,Low,0.156,False,maintenance_gap
FLT-0077,2024-03-01,27.66,Low,0.1637,False,maintenance_gap
FLT-0077,2024-04-01,28.5,Low,0.1651,False,maintenance_gap
FLT-0077,2024-05-01,28.57,Low,0.1578,False,maintenance_gap
FLT-0077,2024-06-01,26.78,Low,0.1584,False,maintenance_gap
FLT-0077,2024-07-01,26.92,Low,0.1653,False,maintenance_gap
FLT-0077,2024-08-01,27.27,Low,0.1473,False,maintenance_gap
FLT-0077,2024-09-01,26.79,Low,0.1593,False,maintenance_gap
FLT-0077,2024-10-01,28.82,Low,0.1539,False,maintenance_gap
FLT-0077,2024-11-01,27.28,Low,0.1542,False,maintenance_gap
FLT-0077,2024-12-01,28.5,Low,0.1608,False,maintenance_gap
FLT-0077,2025-01-01,70.99,High,0.1113,False,loss_ratio
FLT-0077,2025-02-01,93.3,Critical,0.0573,False,loss_ratio
FLT-0077,2025-03-01,27.25,Low,0.1451,False,maintenance_gap
FLT-0077,2025-04-01,42.22,Medium,0.1456,False,maintenance_gap
FLT-0077,2025-05-01,27.33,Low,0.1654,False,maintenance_gap
FLT-0077,2025-06-01,93.58,Critical,0.0719,False,loss_ratio
FLT-0077,2025-07-01,94.35,Critical,0.0886,False,loss_ratio
FLT-0077,2025-08-01,64.56,High,0.1026,False,loss_ratio
FLT-0077,2025-09-01,26.82,Low,0.1446,False,maintenance_gap
FLT-0077,2025-10-01,58.7,Medium,0.1388,False,loss_ratio
FLT-0077,2025-11-01,27.86,Low,0.1632,False,maintenance_gap
FLT-0077,2025-12-01,26.91,Low,0.1642,False,maintenance_gap
FLT-0078,2024-01-01,22.07,Low,0.0676,False,safety_program_gap
FLT-0078,2024-02-01,22.1,Low,0.0994,False,safety_program_gap
FLT-0078,2024-03-01,22.7,Low,0.0607,False,safety_program_gap
FLT-0078,2024-04-01,23.43,Low,0.0823,False,safety_program_gap
FLT-0078,2024-05-01,22.53,Low,0.072,False,safety_program_gap
FLT-0078,2024-06-01,22.8,Low,0.1095,False,safety_program_gap
FLT-0078,2024-07-01,23.07,Low,0.1014,False,safety_program_gap
FLT-0078,2024-08-01,23.44,Low,0.104,False,safety_program_gap
FLT-0078,2024-09-01,22.25,Low,0.0874,False,safety_program_gap
FLT-0078,2024-10-01,22.16,Low,0.0522,False,safety_program_gap
FLT-0078,2024-11-01,23.23,Low,0.1062,False,safety_program_gap
FLT-0078,2024-12-01,21.43,Low,0.0709,False,safety_program_gap
FLT-0078,2025-01-01,84.53,Critical,0.0045,False,loss_ratio
FLT-0078,2025-02-01,85.38,Critical,0.0184,False,loss_ratio
FLT-0078,2025-03-01,35.46,Medium,0.0131,False,safety_program_gap
FLT-0078,2025-04-01,77.03,High,0.0436,False,loss_ratio
FLT-0078,2025-05-01,21.82,Low,0.0755,False,safety_program_gap
FLT-0078,2025-06-01,56.82,Medium,0.0548,False,loss_ratio
FLT-0078,2025-07-01,23.54,Low,0.1065,False,safety_program_gap
FLT-0078,2025-08-01,85.79,Critical,0.0519,False,loss_ratio
FLT-0078,2025-09-01,65.79,High,0.0399,False,loss_ratio
FLT-0078,2025-10-01,59.71,Medium,0.0679,False,loss_ratio
FLT-0078,2025-11-01,22.75,Low,0.0889,False,safety_program_gap
FLT-0078,2025-12-01,22.0,Low,0.0955,False,safety_program_gap
FLT-0079,2024-01-01,30.1,Low,0.1523,False,route_complexity
FLT-0079,2024-02-01,30.6,Low,0.1467,False,route_complexity
FLT-0079,2024-03-01,31.28,Low,0.1492,False,route_complexity
FLT-0079,2024-04-01,30.95,Low,0.1487,False,route_complexity
FLT-0079,2024-05-01,30.9,Low,0.1532,False,route_complexity
FLT-0079,2024-06-01,30.87,Low,0.1392,False,route_complexity
FLT-0079,2024-07-01,31.1,Low,0.1214,False,route_complexity
FLT-0079,2024-08-01,31.46,Low,0.1407,False,route_complexity
FLT-0079,2024-09-01,31.26,Low,0.142,False,route_complexity
FLT-0079,2024-10-01,30.82,Low,0.1299,False,route_complexity
FLT-0079,2024-11-01,31.77,Low,0.1009,False,route_complexity
FLT-0079,2024-12-01,30.2,Low,0.1272,False,route_complexity
FLT-0079,2025-01-01,30.89,Low,0.1492,False,route_complexity
FLT-0079,2025-02-01,93.03,Critical,0.1068,False,loss_ratio
FLT-0079,2025-03-01,94.28,Critical,0.0513,False,loss_ratio
FLT-0079,2025-04-01,91.61,Critical,0.059,False,loss_ratio
FLT-0079,2025-05-01,93.51,Critical,0.0117,False,loss_ratio
FLT-0079,2025-06-01,92.58,Critical,0.1118,False,loss_ratio
FLT-0079,2025-07-01,31.27,Low,0.1479,False,route_complexity
FLT-0079,2025-08-01,99.9,Critical,-0.0372,True,loss_ratio
FLT-0079,2025-09-01,96.74,Critical,-0.001,True,loss_ratio
FLT-0079,2025-10-01,93.4,Critical,0.0062,False,loss_ratio
FLT-0079,2025-11-01,76.71,High,0.12,False,loss_ratio
FLT-0079,2025-12-01,30.33,Low,0.154,False,route_complexity
FLT-0080,2024-01-01,28.78,Low,0.1303,False,route_complexity
FLT-0080,2024-02-01,28.91,Low,0.1199,False,route_complexity
FLT-0080,2024-03-01,28.44,Low,0.146,False,route_complexity
FLT-0080,2024-04-01,29.33,Low,0.1423,False,route_complexity
FLT-0080,2024-05-01,29.34,Low,0.1386,False,route_complexity
FLT-0080,2024-06-01,28.01,Low,0.1356,False,maintenance_gap
FLT-0080,2024-07-01,28.66,Low,0.144,False,route_complexity
FLT-0080,2024-08-01,29.28,Low,0.1461,False,route_complexity
FLT-0080,2024-09-01,29.52,Low,0.1343,False,route_complexity
FLT-0080,2024-10-01,27.6,Low,0.1334,False,route_complexity
FLT-0080,2024-11-01,30.64,Low,0.1285,False,route_complexity
FLT-0080,2024-12-01,27.21,Low,0.1218,False,maintenance_gap
FLT-0080,2025-01-01,92.26,Critical,0.0897,False,loss_ratio
FLT-0080,2025-02-01,30.42,Low,0.1011,False,route_complexity
FLT-0080,2025-03-01,70.24,High,0.1005,False,loss_ratio
FLT-0080,2025-04-01,93.89,Critical,0.0417,False,loss_ratio
FLT-0080,2025-05-01,94.42,Critical,0.0059,False,loss_ratio
FLT-0080,2025-06-01,92.86,Critical,0.0688,False,loss_ratio
FLT-0080,2025-07-01,94.28,Critical,0.0416,False,loss_ratio
FLT-0080,2025-08-01,91.46,Critical,0.036,False,loss_ratio
FLT-0080,2025-09-01,30.34,Low,0.1291,False,route_complexity
FLT-0080,2025-10-01,92.23,Critical,0.0852,False,loss_ratio
FLT-0080,2025-11-01,92.25,Critical,0.0897,False,loss_ratio
FLT-0080,2025-12-01,28.31,Low,0.1273,False,route_complexity
