claim_id,policy_id,vehicle_id,fleet_id,loss_date,report_date,claim_type,claim_status,paid_loss,reserve_amount,incurred_loss,litigation_flag,bodily_injury_flag,property_damage_flag,software_failure_flag,sensor_issue_flag,weather_condition,accident_severity,subrogation_recovery,claim_close_days,client_type,primary_state
CLM-000143,POL-0011,VEH-00078,FLT-0011,2025-09-25,2025-09-28,sensor_damage,closed,19503.18,2755.39,22258.57,False,False,False,False,False,fog,moderate,2639.24,49,logistics,CA
CLM-000144,POL-0004,VEH-00587,FLT-0004,2025-03-30,2025-04-07,property_damage,closed,9657.79,2749.04,12406.83,False,False,False,False,True,snow,moderate,3764.87,40,mixed_mobility,FL
CLM-000145,POL-0009,VEH-01050,FLT-0009,2025-08-07,2025-08-23,property_damage,closed,27040.72,13073.86,40114.57,False,False,True,False,False,fog,moderate,4602.28,141,delivery,AZ
CLM-000146,POL-0049,VEH-00436,FLT-0049,2025-04-09,2025-04-23,bodily_injury,open,32235.4,3516.17,35751.56,False,False,True,False,False,clear,moderate,0.0,151,rideshare,FL
CLM-000147,POL-0021,VEH-00888,FLT-0021,2025-11-09,2025-11-15,sensor_damage,open,7156.05,9563.87,16719.92,False,False,False,False,False,rain,minor,614.28,139,mixed_mobility,TX
CLM-000148,POL-0044,VEH-00808,FLT-0044,2025-11-26,2025-12-03,comprehensive,open,808.81,215.56,1024.37,False,False,True,False,False,fog,severe,0.0,191,delivery,IL
CLM-000149,POL-0057,VEH-00599,FLT-0057,2025-05-02,2025-05-16,collision,open,12248.73,10342.87,22591.6,False,False,True,False,False,wind,major,70.53,238,rideshare,CO
CLM-000150,POL-0018,VEH-00642,FLT-0018,2025-07-09,2025-07-10,property_damage,closed,3547.13,5321.54,8868.68,False,False,True,False,False,fog,minor,0.0,120,delivery,TX
CLM-000151,POL-0025,VEH-00059,FLT-0025,2025-08-25,2025-09-09,comprehensive,open,8837.92,12565.18,21403.1,False,False,True,False,False,clear,moderate,0.0,182,rideshare,NV
CLM-000152,POL-0040,VEH-01331,FLT-0040,2025-10-23,2025-11-05,bodily_injury,open,22042.25,8026.34,30068.59,False,False,True,False,False,clear,minor,4382.83,15,autonomous_taxi,GA
CLM-000153,POL-0047,VEH-01768,FLT-0047,2025-02-05,2025-02-20,bodily_injury,open,13952.7,6776.12,20728.82,False,True,True,False,False,snow,major,0.0,236,logistics,NY
CLM-000154,POL-0025,VEH-01151,FLT-0025,2025-07-05,2025-07-12,bodily_injury,closed,5738.17,3253.86,8992.03,False,False,True,False,False,fog,minor,3253.77,123,rideshare,NV
CLM-000155,POL-0024,VEH-00196,FLT-0024,2025-08-26,2025-09-11,property_damage,open,8305.8,4517.1,12822.9,False,False,True,False,False,snow,minor,0.0,54,autonomous_taxi,FL
CLM-000156,POL-0027,VEH-01089,FLT-0027,2025-08-23,2025-08-23,collision,subrogation,20680.69,6492.52,27173.2,False,False,True,False,False,wind,minor,0.0,129,logistics,IL
CLM-000157,POL-0021,VEH-01590,FLT-0021,2025-02-28,2025-03-15,property_damage,open,6228.88,10730.41,16959.29,False,True,True,False,False,wind,minor,484.99,224,mixed_mobility,TX
CLM-000158,POL-0001,VEH-00468,FLT-0001,2025-03-10,2025-03-16,collision,subrogation,20592.58,8380.22,28972.8,False,False,False,False,False,fog,minor,586.33,137,logistics,CO
CLM-000159,POL-0052,VEH-01405,FLT-0052,2025-09-20,2025-10-03,sensor_damage,closed,18629.97,14602.13,33232.1,False,False,True,False,False,rain,severe,0.0,64,autonomous_taxi,AZ
CLM-000160,POL-0072,VEH-01397,FLT-0072,2025-11-13,2025-11-17,comprehensive,closed,5726.39,8273.06,13999.45,False,False,True,False,False,fog,major,0.0,109,delivery,AZ
CLM-000161,POL-0010,VEH-00643,FLT-0010,2025-06-27,2025-07-16,comprehensive,closed,8865.16,1116.42,9981.57,False,True,True,True,False,clear,moderate,2931.68,224,logistics,GA
CLM-000162,POL-0008,VEH-00095,FLT-0008,2025-01-05,2025-01-13,comprehensive,open,40391.36,12781.47,53172.83,False,False,False,False,True,snow,minor,0.0,225,logistics,FL
CLM-000163,POL-0056,VEH-00570,FLT-0056,2025-03-29,2025-03-31,bodily_injury,litigation,9912.41,16496.57,26408.98,False,True,True,False,True,snow,minor,2170.43,237,autonomous_taxi,GA
CLM-000164,POL-0072,VEH-01268,FLT-0072,2025-03-09,2025-03-25,property_damage,closed,24418.63,15577.52,39996.14,False,False,True,False,False,wind,minor,4935.32,88,delivery,AZ
CLM-000165,POL-0038,VEH-01732,FLT-0038,2025-04-16,2025-04-21,sensor_damage,closed,13178.5,30006.09,43184.59,False,False,True,False,False,snow,major,944.11,132,autonomous_taxi,NY
CLM-000166,POL-0031,VEH-01762,FLT-0031,2025-08-17,2025-09-02,sensor_damage,subrogation,9345.19,11651.37,20996.56,False,False,True,False,False,clear,minor,6133.87,34,mixed_mobility,NV
CLM-000167,POL-0040,VEH-01002,FLT-0040,2025-05-22,2025-06-07,sensor_damage,closed,16995.06,5651.12,22646.18,False,True,True,False,False,snow,minor,3135.01,81,autonomous_taxi,GA
CLM-000168,POL-0028,VEH-01172,FLT-0028,2025-10-03,2025-10-16,collision,subrogation,42462.97,5708.92,48171.89,False,False,True,False,False,wind,minor,2890.77,85,rideshare,FL
CLM-000169,POL-0019,VEH-00831,FLT-0019,2025-04-24,2025-04-28,bodily_injury,closed,11724.59,20270.21,31994.8,False,True,False,False,False,rain,minor,361.27,123,autonomous_taxi,NV
CLM-000170,POL-0029,VEH-01271,FLT-0029,2025-02-01,2025-02-17,bodily_injury,closed,9878.72,10397.15,20275.87,False,False,False,False,False,fog,moderate,0.0,109,rideshare,TX
CLM-000171,POL-0035,VEH-00014,FLT-0035,2025-05-09,2025-05-15,comprehensive,closed,27353.82,8488.3,35842.12,False,False,True,False,False,rain,minor,0.0,158,logistics,GA
CLM-000172,POL-0070,VEH-01809,FLT-0070,2025-03-11,2025-03-24,bodily_injury,closed,12810.46,4604.98,17415.43,False,False,True,False,False,wind,moderate,0.0,193,mixed_mobility,WA
CLM-000173,POL-0051,VEH-00980,FLT-0051,2025-10-19,2025-10-31,comprehensive,closed,3579.8,2152.78,5732.58,False,False,True,False,False,fog,minor,0.0,93,autonomous_taxi,AZ
CLM-000174,POL-0003,VEH-01636,FLT-0003,2025-10-07,2025-10-24,collision,subrogation,8181.2,8655.45,16836.65,False,True,False,False,True,rain,major,3925.03,164,logistics,FL
CLM-000175,POL-0037,VEH-00661,FLT-0037,2025-10-20,2025-11-02,property_damage,closed,23992.32,8023.02,32015.34,False,False,True,False,False,fog,moderate,4542.59,207,delivery,CA
CLM-000176,POL-0067,VEH-01684,FLT-0067,2025-04-18,2025-04-23,bodily_injury,open,10453.08,23642.15,34095.23,False,False,True,False,True,rain,minor,2510.52,225,rideshare,CA
CLM-000177,POL-0021,VEH-01264,FLT-0021,2025-09-06,2025-09-06,sensor_damage,open,11841.97,1102.86,12944.82,False,False,False,False,False,wind,moderate,0.0,204,mixed_mobility,TX
CLM-000178,POL-0078,VEH-00682,FLT-0078,2025-06-15,2025-06-27,bodily_injury,open,4814.89,7866.97,12681.87,False,True,True,False,False,fog,major,7057.45,96,autonomous_taxi,NY
CLM-000179,POL-0043,VEH-00024,FLT-0043,2025-05-21,2025-06-10,property_damage,open,20340.47,15996.49,36336.96,True,False,True,False,True,rain,minor,0.0,143,mixed_mobility,NY
CLM-000180,POL-0078,VEH-01619,FLT-0078,2025-02-10,2025-02-11,property_damage,open,17987.85,3096.43,21084.27,False,False,True,False,False,clear,moderate,4167.01,33,autonomous_taxi,NY
CLM-000181,POL-0016,VEH-00150,FLT-0016,2025-05-31,2025-06-19,bodily_injury,closed,32460.64,4257.82,36718.46,False,False,False,False,False,snow,moderate,1096.46,167,autonomous_taxi,CO
CLM-000182,POL-0058,VEH-01054,FLT-0058,2025-01-01,2025-01-03,property_damage,closed,20855.83,25862.46,46718.29,False,False,True,False,False,snow,major,1139.09,102,mixed_mobility,CA
CLM-000183,POL-0036,VEH-01474,FLT-0036,2025-01-11,2025-01-18,sensor_damage,subrogation,41260.49,4646.72,45907.22,False,False,True,False,False,wind,minor,3982.7,26,autonomous_taxi,GA
CLM-000184,POL-0053,VEH-00579,FLT-0053,2025-06-08,2025-06-17,comprehensive,open,42703.63,39150.11,81853.75,False,False,False,False,True,rain,minor,0.0,216,autonomous_taxi,CO
CLM-000185,POL-0034,VEH-01283,FLT-0034,2025-08-14,2025-08-28,sensor_damage,subrogation,16425.08,17018.59,33443.67,False,False,True,False,False,fog,moderate,0.0,31,logistics,CO
CLM-000186,POL-0010,VEH-00666,FLT-0010,2025-07-30,2025-08-01,property_damage,open,27389.36,23259.44,50648.79,False,False,True,True,False,rain,minor,3345.32,46,logistics,GA
CLM-000187,POL-0032,VEH-01441,FLT-0032,2025-04-28,2025-05-10,bodily_injury,open,4774.99,2077.68,6852.67,False,False,True,False,False,rain,minor,4937.48,103,logistics,CO
CLM-000188,POL-0074,VEH-00049,FLT-0074,2025-06-29,2025-07-12,property_damage,closed,59345.54,7971.04,67316.58,False,False,True,False,False,clear,minor,0.0,167,mixed_mobility,NY
CLM-000189,POL-0072,VEH-01169,FLT-0072,2025-09-27,2025-10-17,property_damage,closed,17887.34,5163.7,23051.04,False,False,True,False,False,wind,moderate,3834.97,174,delivery,AZ
CLM-000190,POL-0079,VEH-01461,FLT-0079,2025-08-08,2025-08-18,property_damage,litigation,11944.09,13615.2,25559.29,False,False,True,False,False,clear,moderate,1583.84,122,delivery,GA
CLM-000191,POL-0012,VEH-01263,FLT-0012,2025-07-28,2025-08-11,sensor_damage,subrogation,4271.64,2369.57,6641.21,False,False,True,False,False,rain,minor,0.0,188,logistics,GA
CLM-000192,POL-0018,VEH-00293,FLT-0018,2025-03-19,2025-04-03,sensor_damage,litigation,7710.8,3445.31,11156.11,False,False,False,False,False,snow,minor,0.0,186,delivery,TX
CLM-000193,POL-0076,VEH-00478,FLT-0076,2025-02-15,2025-02-18,bodily_injury,closed,18856.43,7999.91,26856.33,False,False,True,False,False,rain,minor,0.0,76,delivery,GA
CLM-000194,POL-0059,VEH-00952,FLT-0059,2025-10-06,2025-10-22,collision,closed,31783.01,1922.4,33705.4,False,True,False,True,False,snow,moderate,2619.64,12,delivery,AZ
CLM-000195,POL-0020,VEH-00147,FLT-0020,2025-03-01,2025-03-13,comprehensive,closed,63864.23,27500.1,91364.33,False,False,False,False,False,clear,moderate,0.0,199,rideshare,IL
CLM-000196,POL-0003,VEH-01715,FLT-0003,2025-07-25,2025-08-03,sensor_damage,open,9797.06,13912.16,23709.22,False,False,True,False,False,fog,moderate,2228.39,77,logistics,FL
CLM-000197,POL-0014,VEH-01529,FLT-0014,2025-03-12,2025-03-13,sensor_damage,closed,5113.58,3737.0,8850.58,False,False,False,False,False,wind,minor,1715.42,77,rideshare,TX
CLM-000198,POL-0074,VEH-01092,FLT-0074,2025-08-30,2025-09-12,property_damage,closed,11940.06,26139.32,38079.38,False,False,True,False,False,wind,moderate,791.9,216,mixed_mobility,NY
CLM-000199,POL-0007,VEH-00501,FLT-0007,2025-04-01,2025-04-14,comprehensive,open,36762.86,22803.26,59566.12,False,False,True,False,False,clear,minor,304.67,21,autonomous_taxi,TX
CLM-000200,POL-0037,VEH-01840,FLT-0037,2025-03-31,2025-04-20,collision,open,20412.61,1488.05,21900.66,False,False,False,False,False,snow,minor,0.0,233,delivery,CA
CLM-000201,POL-0004,VEH-01416,FLT-0004,2025-08-09,2025-08-18,bodily_injury,subrogation,52371.8,31187.84,83559.64,False,True,True,True,False,fog,minor,1415.32,232,mixed_mobility,FL
CLM-000202,POL-0018,VEH-00104,FLT-0018,2025-09-10,2025-09-23,property_damage,closed,28657.75,3052.24,31709.98,False,False,False,False,False,snow,minor,195.47,192,delivery,TX
CLM-000203,POL-0013,VEH-00115,FLT-0013,2025-10-09,2025-10-11,collision,open,31969.07,22545.15,54514.22,True,False,True,True,False,rain,minor,0.0,157,rideshare,GA
CLM-000204,POL-0006,VEH-01161,FLT-0006,2025-09-18,2025-09-26,property_damage,litigation,10559.33,19962.09,30521.42,False,False,False,False,False,rain,major,0.0,192,logistics,CO
CLM-000205,POL-0069,VEH-00208,FLT-0069,2025-11-06,2025-11-26,property_damage,closed,14421.27,6239.67,20660.94,False,False,False,False,False,snow,major,2362.99,210,mixed_mobility,NY
CLM-000206,POL-0052,VEH-01313,FLT-0052,2025-07-04,2025-07-08,property_damage,open,3026.87,6985.92,10012.79,False,False,True,False,False,clear,moderate,2641.18,99,autonomous_taxi,AZ
CLM-000207,POL-0047,VEH-00578,FLT-0047,2025-01-04,2025-01-09,property_damage,closed,25333.39,10094.83,35428.22,False,False,True,False,False,clear,minor,2640.06,83,logistics,NY
CLM-000208,POL-0032,VEH-00269,FLT-0032,2025-10-06,2025-10-07,collision,closed,6442.55,622.46,7065.01,False,False,False,False,False,wind,major,1245.73,180,logistics,CO
CLM-000209,POL-0060,VEH-00598,FLT-0060,2025-01-31,2025-02-09,collision,closed,7432.68,5013.12,12445.8,False,True,True,False,False,wind,major,3167.22,98,logistics,GA
CLM-000210,POL-0054,VEH-00178,FLT-0054,2025-06-26,2025-07-10,property_damage,litigation,20873.72,7085.27,27959.0,True,True,True,False,False,wind,moderate,2263.93,82,rideshare,CO
CLM-000211,POL-0061,VEH-00445,FLT-0061,2025-10-03,2025-10-12,property_damage,closed,23486.1,6840.73,30326.83,False,True,True,True,False,snow,minor,1787.84,129,autonomous_taxi,AZ
CLM-000212,POL-0046,VEH-00632,FLT-0046,2025-07-15,2025-07-25,collision,litigation,47715.73,4972.5,52688.23,False,False,True,True,False,rain,severe,0.0,163,autonomous_taxi,IL
CLM-000213,POL-0051,VEH-01812,FLT-0051,2025-03-21,2025-04-01,collision,open,17660.6,3072.15,20732.75,False,False,True,False,False,wind,minor,0.0,199,autonomous_taxi,AZ
CLM-000214,POL-0038,VEH-01039,FLT-0038,2025-10-24,2025-11-12,comprehensive,closed,4579.05,1285.81,5864.86,False,False,False,True,False,rain,minor,0.0,113,autonomous_taxi,NY
CLM-000215,POL-0018,VEH-01272,FLT-0018,2025-01-26,2025-02-09,bodily_injury,closed,3007.17,6251.26,9258.43,False,False,True,False,False,wind,minor,0.0,41,delivery,TX
CLM-000216,POL-0020,VEH-00618,FLT-0020,2025-11-08,2025-11-10,sensor_damage,closed,33094.79,5367.69,38462.48,False,False,True,True,False,snow,major,2974.32,182,rideshare,IL
CLM-000217,POL-0079,VEH-00550,FLT-0079,2025-05-17,2025-05-23,collision,open,15543.11,7382.8,22925.91,False,False,True,False,False,snow,minor,2913.47,229,delivery,GA
CLM-000218,POL-0004,VEH-00587,FLT-0004,2025-03-30,2025-04-06,sensor_damage,closed,12298.04,6611.74,18909.79,False,False,False,False,True,fog,major,1928.61,209,mixed_mobility,FL
CLM-000219,POL-0052,VEH-00329,FLT-0052,2025-05-12,2025-05-26,sensor_damage,open,5200.37,5715.96,10916.32,False,False,True,False,False,wind,minor,0.0,141,autonomous_taxi,AZ
CLM-000220,POL-0041,VEH-00472,FLT-0041,2025-07-19,2025-07-24,bodily_injury,closed,12981.36,24053.73,37035.09,False,False,True,False,False,fog,minor,0.0,18,mixed_mobility,NV
CLM-000221,POL-0048,VEH-01822,FLT-0048,2025-09-05,2025-09-13,bodily_injury,subrogation,20744.42,33328.68,54073.1,False,True,False,False,False,snow,minor,0.0,28,autonomous_taxi,FL
CLM-000222,POL-0031,VEH-00862,FLT-0031,2025-10-01,2025-10-15,bodily_injury,open,31019.17,13496.88,44516.06,True,False,True,False,False,fog,moderate,944.6,44,mixed_mobility,NV
CLM-000223,POL-0065,VEH-01936,FLT-0065,2025-06-25,2025-07-11,bodily_injury,closed,12807.16,7350.09,20157.25,False,False,True,False,False,rain,minor,0.0,168,mixed_mobility,GA
CLM-000224,POL-0062,VEH-01027,FLT-0062,2025-04-23,2025-05-01,sensor_damage,open,6925.9,759.02,7684.93,False,False,False,False,True,snow,moderate,1458.0,237,delivery,CA
CLM-000225,POL-0041,VEH-00423,FLT-0041,2025-01-22,2025-01-25,collision,open,16675.71,906.39,17582.11,True,True,True,False,False,snow,major,0.0,205,mixed_mobility,NV
CLM-000226,POL-0075,VEH-00709,FLT-0075,2025-02-04,2025-02-10,property_damage,closed,20007.53,7244.63,27252.16,False,False,False,False,False,fog,major,814.89,158,autonomous_taxi,NV
CLM-000227,POL-0004,VEH-01959,FLT-0004,2025-08-13,2025-08-30,collision,open,7263.94,697.31,7961.26,False,False,False,False,False,snow,moderate,0.0,77,mixed_mobility,FL
CLM-000228,POL-0067,VEH-01705,FLT-0067,2025-01-14,2025-01-21,bodily_injury,closed,38074.77,11489.78,49564.55,False,False,True,False,False,fog,minor,0.0,184,rideshare,CA
CLM-000229,POL-0051,VEH-01359,FLT-0051,2025-11-18,2025-12-05,comprehensive,open,15986.83,7298.95,23285.78,False,False,True,False,False,fog,minor,0.0,151,autonomous_taxi,AZ
CLM-000230,POL-0009,VEH-00459,FLT-0009,2025-11-02,2025-11-21,comprehensive,closed,32966.02,30735.49,63701.51,False,False,False,False,False,clear,minor,2356.04,210,delivery,AZ
CLM-000231,POL-0020,VEH-00930,FLT-0020,2025-11-07,2025-11-24,property_damage,closed,17276.62,17461.89,34738.51,False,False,True,False,True,snow,moderate,0.0,184,rideshare,IL
CLM-000232,POL-0077,VEH-01298,FLT-0077,2025-06-12,2025-06-27,collision,closed,34218.28,18931.52,53149.79,False,True,False,True,False,rain,minor,343.51,58,rideshare,AZ
CLM-000233,POL-0046,VEH-01800,FLT-0046,2025-04-17,2025-05-03,sensor_damage,closed,8889.13,2862.26,11751.39,False,False,False,False,False,wind,moderate,2562.48,152,autonomous_taxi,IL
CLM-000234,POL-0020,VEH-01086,FLT-0020,2025-10-21,2025-10-23,property_damage,closed,13915.73,1252.96,15168.69,False,False,True,False,False,clear,moderate,0.0,54,rideshare,IL
CLM-000235,POL-0016,VEH-00486,FLT-0016,2025-02-09,2025-02-20,sensor_damage,closed,29292.62,10309.77,39602.4,False,False,True,False,False,rain,minor,3966.55,15,autonomous_taxi,CO
CLM-000236,POL-0059,VEH-00452,FLT-0059,2025-08-16,2025-09-02,property_damage,open,8288.8,7885.45,16174.25,True,False,True,True,True,snow,minor,3222.49,149,delivery,AZ
CLM-000237,POL-0043,VEH-00747,FLT-0043,2025-05-11,2025-05-13,collision,closed,6488.27,3336.92,9825.19,False,False,True,False,True,clear,minor,0.0,217,mixed_mobility,NY
CLM-000238,POL-0061,VEH-00445,FLT-0061,2025-06-16,2025-06-20,bodily_injury,closed,6002.37,5000.16,11002.53,False,False,True,False,False,wind,minor,0.0,90,autonomous_taxi,AZ
CLM-000239,POL-0016,VEH-00217,FLT-0016,2025-10-04,2025-10-20,bodily_injury,subrogation,32806.63,4534.99,37341.62,False,True,False,False,False,snow,minor,0.0,85,autonomous_taxi,CO
CLM-000240,POL-0060,VEH-01813,FLT-0060,2025-03-21,2025-03-27,bodily_injury,open,26947.25,6282.93,33230.18,False,False,False,False,False,snow,minor,3856.43,127,logistics,GA
CLM-000241,POL-0014,VEH-01082,FLT-0014,2025-02-23,2025-02-23,comprehensive,closed,16287.14,9250.45,25537.58,False,False,False,False,False,fog,minor,1342.51,67,rideshare,TX
CLM-000242,POL-0018,VEH-01072,FLT-0018,2025-10-13,2025-10-23,comprehensive,open,3264.46,5671.32,8935.78,False,False,True,False,False,fog,major,3672.63,49,delivery,TX
CLM-000243,POL-0059,VEH-00564,FLT-0059,2025-06-20,2025-07-08,property_damage,closed,28562.12,17354.33,45916.45,False,True,True,False,False,snow,minor,1327.28,123,delivery,AZ
CLM-000244,POL-0009,VEH-00769,FLT-0009,2025-09-25,2025-10-02,sensor_damage,open,22461.86,4611.12,27072.98,False,False,False,False,False,fog,minor,0.0,228,delivery,AZ
CLM-000245,POL-0051,VEH-01223,FLT-0051,2025-02-14,2025-02-24,bodily_injury,closed,7621.22,4531.7,12152.92,False,False,False,False,False,fog,minor,3861.5,115,autonomous_taxi,AZ
CLM-000246,POL-0045,VEH-01690,FLT-0045,2025-03-25,2025-04-14,property_damage,subrogation,45034.0,26176.76,71210.76,False,False,False,False,False,snow,severe,7238.84,60,rideshare,CO
CLM-000247,POL-0029,VEH-00244,FLT-0029,2025-05-22,2025-06-06,sensor_damage,closed,5725.14,3651.19,9376.33,False,False,False,False,False,wind,major,1840.08,135,rideshare,TX
CLM-000248,POL-0034,VEH-01283,FLT-0034,2025-07-13,2025-07-18,bodily_injury,litigation,4971.02,3458.65,8429.67,False,False,True,True,True,snow,minor,3139.02,217,logistics,CO
CLM-000249,POL-0020,VEH-01180,FLT-0020,2025-06-15,2025-06-26,comprehensive,closed,8105.18,11639.71,19744.9,False,False,True,False,False,snow,major,3062.99,132,rideshare,IL
CLM-000250,POL-0072,VEH-01190,FLT-0072,2025-04-03,2025-04-06,comprehensive,open,4344.65,2375.54,6720.19,False,False,True,False,False,wind,moderate,2803.12,27,delivery,AZ
CLM-000251,POL-0003,VEH-00820,FLT-0003,2025-08-08,2025-08-21,property_damage,closed,11845.46,25701.66,37547.12,False,False,True,False,True,wind,moderate,0.0,53,logistics,FL
CLM-000252,POL-0043,VEH-01957,FLT-0043,2025-10-30,2025-11-08,property_damage,closed,13839.38,6181.63,20021.01,False,False,True,False,False,fog,minor,0.0,172,mixed_mobility,NY
CLM-000253,POL-0008,VEH-00562,FLT-0008,2025-11-07,2025-11-09,bodily_injury,subrogation,16485.06,16173.15,32658.21,False,True,True,False,False,fog,major,2863.5,53,logistics,FL
CLM-000254,POL-0004,VEH-00524,FLT-0004,2025-03-25,2025-04-14,comprehensive,closed,3172.26,5933.78,9106.04,False,False,True,False,False,wind,moderate,0.0,25,mixed_mobility,FL
CLM-000255,POL-0007,VEH-01790,FLT-0007,2025-01-15,2025-01-29,collision,closed,6174.6,11459.24,17633.85,False,False,True,False,False,rain,major,0.0,178,autonomous_taxi,TX
CLM-000256,POL-0074,VEH-01596,FLT-0074,2025-02-10,2025-02-17,bodily_injury,open,20574.82,6879.66,27454.48,False,False,True,False,False,clear,moderate,2954.25,168,mixed_mobility,NY
CLM-000257,POL-0035,VEH-00075,FLT-0035,2025-05-18,2025-05-24,sensor_damage,open,3896.36,1763.03,5659.39,False,False,True,False,False,fog,minor,767.65,195,logistics,GA
CLM-000258,POL-0013,VEH-00746,FLT-0013,2025-01-07,2025-01-09,comprehensive,litigation,12679.84,14687.47,27367.31,False,True,True,False,False,rain,moderate,6106.34,97,rideshare,GA
CLM-000259,POL-0041,VEH-00657,FLT-0041,2025-05-11,2025-05-15,sensor_damage,closed,47858.05,32278.92,80136.97,False,False,False,False,False,clear,minor,0.0,200,mixed_mobility,NV
