vehicle_id,fleet_id,make,model,model_year,autonomy_level,sensor_vendor,software_version,lidar_enabled,camera_enabled,radar_enabled,vehicle_utilization_rate,last_maintenance_date,maintenance_score
VEH-00218,FLT-0055,Aster,LX,2023,4,Synthetic Vision,5.9.9,True,True,True,0.288,2025-08-03,71.67
VEH-00219,FLT-0053,Aster,FleetPro,2024,5,Synthetic Vision,6.4.13,True,True,True,0.319,2025-10-14,56.59
VEH-00220,FLT-0026,Nova,LX,2019,5,Northstar Sensors,6.5.19,True,True,True,0.65,2025-11-19,74.85
VEH-00221,FLT-0062,Nova,Auton,2022,3,Northstar Sensors,6.9.0,True,True,True,0.698,2025-07-22,50.85
VEH-00222,FLT-0050,MetroMotion,Sense,2022,3,Northstar Sensors,2.9.18,True,True,True,0.518,2025-09-15,80.4
VEH-00223,FLT-0065,Nova,FleetPro,2019,2,ClearPath Systems,4.3.16,False,True,True,0.625,2025-11-13,88.07
VEH-00224,FLT-0004,MetroMotion,LX,2023,5,ClearPath Systems,6.2.11,True,True,True,0.707,2025-09-22,41.02
VEH-00225,FLT-0027,MetroMotion,Sense,2025,4,Northstar Sensors,3.2.5,False,True,True,0.689,2025-10-06,61.6
VEH-00226,FLT-0010,Nova,FleetPro,2023,4,Synthetic Vision,3.3.9,True,True,True,0.715,2025-12-19,74.3
VEH-00227,FLT-0031,Helio,FleetPro,2023,0,Metro Lidar,4.8.7,False,True,True,0.86,2025-09-22,87.8
VEH-00228,FLT-0023,Nova,LX,2024,5,Northstar Sensors,3.0.12,True,True,True,0.368,2025-10-10,64.46
VEH-00229,FLT-0007,Vector,Sense,2023,1,Metro Lidar,5.6.17,False,True,False,0.898,2025-12-05,69.75
VEH-00230,FLT-0030,Vector,Auton,2022,4,Metro Lidar,4.4.16,True,True,True,0.785,2025-09-01,49.0
VEH-00231,FLT-0009,MetroMotion,Sense,2024,3,Northstar Sensors,5.6.1,True,True,True,0.832,2025-10-26,43.58
VEH-00232,FLT-0025,Aster,Urban,2019,3,ClearPath Systems,3.1.7,True,True,True,0.891,2025-07-29,88.77
VEH-00233,FLT-0073,Nova,Urban,2023,3,Metro Lidar,6.5.2,True,True,True,0.493,2025-10-14,89.66
VEH-00234,FLT-0054,Vector,LX,2023,0,ClearPath Systems,6.8.10,False,True,True,0.58,2025-09-07,74.24
VEH-00235,FLT-0020,Nova,LX,2023,5,Synthetic Vision,6.7.19,True,True,True,0.457,2025-09-17,87.17
VEH-00236,FLT-0028,Vector,Sense,2019,1,Synthetic Vision,2.8.1,False,True,True,0.828,2025-07-06,46.27
VEH-00237,FLT-0006,Vector,Auton,2020,4,ClearPath Systems,4.5.10,True,True,True,0.847,2025-12-08,87.65
VEH-00238,FLT-0073,MetroMotion,Urban,2020,2,ClearPath Systems,4.8.7,False,True,True,0.3,2025-07-23,77.05
VEH-00239,FLT-0032,Nova,Sense,2022,4,ClearPath Systems,3.3.9,True,True,True,0.606,2025-10-05,87.85
VEH-00240,FLT-0063,Helio,Sense,2019,3,ClearPath Systems,5.8.11,True,True,True,0.664,2025-07-30,86.22
VEH-00241,FLT-0063,Nova,Urban,2024,2,Synthetic Vision,2.2.9,False,True,True,0.924,2025-09-28,86.92
VEH-00242,FLT-0005,Nova,Auton,2022,5,Metro Lidar,2.1.16,False,True,True,0.529,2025-08-05,94.08
VEH-00243,FLT-0069,Helio,FleetPro,2019,4,ClearPath Systems,5.8.11,True,True,True,0.884,2025-08-24,90.41
VEH-00244,FLT-0029,MetroMotion,Sense,2024,0,Metro Lidar,2.2.6,False,False,True,0.411,2025-11-13,65.44
VEH-00245,FLT-0043,MetroMotion,LX,2021,5,Synthetic Vision,4.5.18,True,True,True,0.541,2025-08-07,79.43
VEH-00246,FLT-0021,Vector,Sense,2021,1,Northstar Sensors,2.3.10,False,True,False,0.462,2025-07-23,97.69
VEH-00247,FLT-0003,MetroMotion,Urban,2023,4,ClearPath Systems,5.1.1,True,True,True,0.658,2025-09-25,60.46
VEH-00248,FLT-0025,MetroMotion,LX,2020,3,Metro Lidar,6.3.9,True,True,True,0.383,2025-08-12,76.15
VEH-00249,FLT-0080,Vector,Urban,2019,1,Synthetic Vision,4.8.2,False,True,True,0.816,2025-12-12,66.56
VEH-00250,FLT-0041,MetroMotion,Sense,2022,4,Synthetic Vision,4.6.15,True,True,True,0.474,2025-07-19,84.67
VEH-00251,FLT-0048,MetroMotion,FleetPro,2019,5,Synthetic Vision,2.8.16,True,True,True,0.818,2025-07-06,80.83
VEH-00252,FLT-0013,Nova,Sense,2023,3,ClearPath Systems,5.6.11,True,True,True,0.346,2025-09-28,89.12
VEH-00253,FLT-0063,Aster,Sense,2020,1,ClearPath Systems,3.2.15,False,True,True,0.633,2025-08-27,80.98
VEH-00254,FLT-0037,MetroMotion,Auton,2023,3,Northstar Sensors,4.7.4,True,True,True,0.662,2025-07-07,72.65
VEH-00255,FLT-0069,MetroMotion,Sense,2024,4,Metro Lidar,3.9.0,False,True,True,0.673,2025-10-01,73.11
VEH-00256,FLT-0023,Helio,Urban,2023,3,Synthetic Vision,5.1.18,False,True,True,0.87,2025-11-27,49.06
VEH-00257,FLT-0034,MetroMotion,LX,2022,4,Synthetic Vision,4.2.15,True,True,True,0.906,2025-09-13,91.74
VEH-00258,FLT-0054,Helio,LX,2025,0,Metro Lidar,6.9.18,False,True,False,0.827,2025-08-19,52.63
VEH-00259,FLT-0011,Vector,FleetPro,2022,1,ClearPath Systems,3.8.15,False,True,True,0.711,2025-08-29,60.04
VEH-00260,FLT-0042,Helio,LX,2020,3,Metro Lidar,3.4.10,True,True,True,0.399,2025-10-11,91.79
VEH-00261,FLT-0071,MetroMotion,LX,2019,2,Metro Lidar,5.3.12,False,True,True,0.556,2025-10-21,71.2
VEH-00262,FLT-0033,MetroMotion,Sense,2020,3,Metro Lidar,4.6.19,True,True,True,0.575,2025-10-12,72.51
VEH-00263,FLT-0055,Nova,Urban,2022,4,Northstar Sensors,4.4.16,True,True,True,0.645,2025-12-05,61.89
VEH-00264,FLT-0018,Helio,Sense,2025,0,ClearPath Systems,2.0.8,False,False,False,0.445,2025-11-13,93.75
VEH-00265,FLT-0027,MetroMotion,LX,2019,4,Northstar Sensors,2.0.6,True,True,True,0.639,2025-09-21,44.37
VEH-00266,FLT-0033,MetroMotion,Auton,2021,2,Northstar Sensors,5.1.3,False,True,True,0.947,2025-12-01,82.06
VEH-00267,FLT-0052,MetroMotion,Auton,2024,4,Northstar Sensors,3.9.8,True,True,True,0.548,2025-11-21,79.92
VEH-00268,FLT-0035,Nova,LX,2021,3,Metro Lidar,4.3.13,True,True,True,0.291,2025-09-04,85.22
VEH-00269,FLT-0032,Helio,Sense,2025,4,Northstar Sensors,4.5.3,True,True,True,0.36,2025-08-31,91.36
VEH-00270,FLT-0021,Vector,LX,2020,2,Synthetic Vision,5.9.11,False,True,True,0.364,2025-12-25,90.47
VEH-00271,FLT-0049,Aster,FleetPro,2020,4,Synthetic Vision,4.5.9,True,True,True,0.672,2025-10-24,60.84
VEH-00272,FLT-0074,Helio,Auton,2025,2,Synthetic Vision,5.4.14,False,True,True,0.311,2025-10-31,75.54
VEH-00273,FLT-0053,Aster,Auton,2024,3,Northstar Sensors,2.8.19,True,True,True,0.547,2025-11-27,71.67
VEH-00274,FLT-0044,Aster,Auton,2023,1,Metro Lidar,6.1.1,False,True,False,0.899,2025-08-13,49.44
VEH-00275,FLT-0016,Helio,LX,2022,3,Northstar Sensors,3.2.13,True,True,True,0.939,2025-07-20,82.02
VEH-00276,FLT-0060,Aster,Urban,2025,4,Synthetic Vision,3.3.16,True,True,True,0.38,2025-11-07,83.9
VEH-00277,FLT-0016,Nova,LX,2020,3,Metro Lidar,6.5.8,True,True,True,0.754,2025-08-05,100.0
VEH-00278,FLT-0049,Aster,Sense,2024,5,ClearPath Systems,5.0.14,False,True,True,0.421,2025-09-11,63.66
VEH-00279,FLT-0078,Vector,LX,2020,2,Synthetic Vision,5.7.18,False,True,True,0.47,2025-08-05,80.51
VEH-00280,FLT-0070,Aster,FleetPro,2024,5,Synthetic Vision,2.2.17,True,True,True,0.839,2025-07-08,59.23
VEH-00281,FLT-0038,Nova,Sense,2019,3,Northstar Sensors,3.7.13,True,True,True,0.306,2025-09-14,82.41
VEH-00282,FLT-0021,Nova,Auton,2022,1,Metro Lidar,4.6.10,False,True,True,0.923,2025-11-08,84.66
VEH-00283,FLT-0047,MetroMotion,Urban,2021,1,ClearPath Systems,3.7.11,False,True,True,0.473,2025-10-05,81.0
VEH-00284,FLT-0032,Vector,Auton,2019,4,Synthetic Vision,5.3.9,False,True,True,0.43,2025-08-10,70.14
VEH-00285,FLT-0012,Aster,Sense,2024,5,Synthetic Vision,6.0.6,True,True,True,0.52,2025-11-24,60.9
VEH-00286,FLT-0054,MetroMotion,FleetPro,2021,1,Synthetic Vision,3.9.3,False,True,True,0.902,2025-10-07,81.48
VEH-00287,FLT-0017,MetroMotion,LX,2024,4,Synthetic Vision,2.7.12,True,True,True,0.688,2025-09-10,89.13
VEH-00288,FLT-0068,MetroMotion,Urban,2020,0,Synthetic Vision,6.4.2,False,True,True,0.567,2025-11-14,46.08
VEH-00289,FLT-0053,Aster,Sense,2019,3,ClearPath Systems,3.0.10,True,True,True,0.764,2025-07-11,54.58
VEH-00290,FLT-0001,Helio,Urban,2019,4,Synthetic Vision,2.6.15,True,True,True,0.331,2025-11-10,86.05
VEH-00291,FLT-0025,Vector,Sense,2022,3,ClearPath Systems,6.2.9,True,True,True,0.903,2025-10-08,74.14
VEH-00292,FLT-0032,Aster,FleetPro,2025,5,Northstar Sensors,3.0.6,True,True,True,0.371,2025-10-19,86.49
VEH-00293,FLT-0018,Aster,Auton,2023,0,Metro Lidar,3.6.1,False,True,True,0.383,2025-08-30,100.0
VEH-00294,FLT-0023,Helio,Urban,2021,4,Synthetic Vision,4.6.0,True,True,True,0.363,2025-10-09,52.97
VEH-00295,FLT-0065,Vector,Urban,2023,2,Northstar Sensors,6.3.16,False,True,True,0.572,2025-10-30,95.06
VEH-00296,FLT-0055,Nova,FleetPro,2020,3,Northstar Sensors,5.6.14,True,True,True,0.89,2025-07-14,63.18
VEH-00297,FLT-0056,Nova,Sense,2022,3,Metro Lidar,4.8.11,True,True,True,0.517,2025-12-17,62.04
VEH-00298,FLT-0048,MetroMotion,Auton,2019,3,Northstar Sensors,3.8.8,True,True,True,0.755,2025-09-06,90.05
VEH-00299,FLT-0024,Nova,LX,2020,2,Synthetic Vision,3.3.16,False,True,True,0.382,2025-12-05,73.3
VEH-00300,FLT-0004,Vector,LX,2024,3,Metro Lidar,4.3.15,True,True,True,0.351,2025-07-08,63.16
VEH-00301,FLT-0007,Aster,Sense,2020,1,Northstar Sensors,2.1.10,False,True,True,0.95,2025-12-13,76.5
VEH-00302,FLT-0014,MetroMotion,Auton,2022,0,Synthetic Vision,3.0.2,False,True,False,0.61,2025-07-28,100.0
VEH-00303,FLT-0061,Vector,FleetPro,2024,5,Northstar Sensors,2.0.19,True,True,True,0.863,2025-12-12,57.15
VEH-00304,FLT-0047,Nova,LX,2023,1,Northstar Sensors,3.5.9,False,True,True,0.526,2025-08-26,85.01
VEH-00305,FLT-0047,MetroMotion,LX,2022,0,Metro Lidar,4.7.6,False,True,True,0.909,2025-07-18,75.51
VEH-00306,FLT-0007,Nova,LX,2020,0,Northstar Sensors,6.0.12,False,True,True,0.669,2025-10-26,79.78
VEH-00307,FLT-0069,Nova,Urban,2023,4,Northstar Sensors,6.2.1,True,True,True,0.826,2025-10-30,78.13
VEH-00308,FLT-0024,Aster,LX,2024,3,Metro Lidar,6.6.9,True,True,True,0.593,2025-11-22,75.62
VEH-00309,FLT-0020,Aster,FleetPro,2021,4,Northstar Sensors,4.1.0,True,True,True,0.452,2025-12-03,91.33
VEH-00310,FLT-0058,Helio,Auton,2025,0,Synthetic Vision,5.9.15,False,False,True,0.495,2025-11-04,59.03
VEH-00311,FLT-0049,Nova,FleetPro,2019,5,Metro Lidar,4.5.8,True,True,True,0.276,2025-11-09,50.36
VEH-00312,FLT-0008,Vector,Urban,2020,1,Synthetic Vision,2.0.0,False,True,True,0.301,2025-12-13,50.36
VEH-00313,FLT-0068,Aster,Urban,2022,0,Northstar Sensors,6.7.6,False,False,True,0.672,2025-07-13,50.0
VEH-00314,FLT-0056,MetroMotion,Sense,2022,4,Metro Lidar,2.4.8,True,True,True,0.325,2025-09-24,57.84
VEH-00315,FLT-0038,Aster,Urban,2019,3,Northstar Sensors,2.1.16,True,True,True,0.549,2025-09-06,75.06
VEH-00316,FLT-0011,MetroMotion,Urban,2023,2,Synthetic Vision,5.5.10,False,True,True,0.596,2025-10-01,73.02
VEH-00317,FLT-0030,Vector,FleetPro,2025,5,ClearPath Systems,2.0.2,True,True,True,0.432,2025-07-15,56.72
VEH-00318,FLT-0074,Nova,LX,2022,1,Synthetic Vision,3.0.2,False,True,True,0.638,2025-07-16,96.49
VEH-00319,FLT-0035,MetroMotion,LX,2020,2,Synthetic Vision,6.1.1,False,True,True,0.471,2025-12-12,81.91
VEH-00320,FLT-0078,Helio,Sense,2019,2,Metro Lidar,4.6.4,False,True,True,0.539,2025-07-31,82.95
VEH-00321,FLT-0071,MetroMotion,Urban,2019,3,Metro Lidar,4.2.13,True,True,True,0.51,2025-12-22,68.21
VEH-00322,FLT-0027,MetroMotion,Auton,2024,4,ClearPath Systems,6.5.3,True,True,True,0.362,2025-10-28,35.91
VEH-00323,FLT-0056,MetroMotion,Sense,2024,4,Metro Lidar,2.5.17,True,True,True,0.273,2025-08-13,46.82
VEH-00324,FLT-0072,Aster,Urban,2020,0,ClearPath Systems,3.3.11,False,True,True,0.724,2025-09-19,100.0
VEH-00325,FLT-0015,Nova,FleetPro,2025,3,Synthetic Vision,2.3.13,True,True,True,0.71,2025-10-30,75.79
VEH-00326,FLT-0030,Aster,Auton,2022,4,Northstar Sensors,6.8.0,True,True,True,0.551,2025-11-28,53.47
VEH-00327,FLT-0053,MetroMotion,FleetPro,2021,5,Metro Lidar,2.2.2,True,True,True,0.645,2025-07-28,70.34
VEH-00328,FLT-0045,Vector,FleetPro,2025,3,Metro Lidar,4.4.2,True,True,True,0.746,2025-11-10,100.0
VEH-00329,FLT-0052,Nova,Sense,2025,3,Metro Lidar,6.0.14,True,True,True,0.71,2025-12-07,86.12
VEH-00330,FLT-0043,MetroMotion,FleetPro,2022,5,Metro Lidar,2.8.16,True,True,True,0.429,2025-08-06,81.62
VEH-00331,FLT-0058,Helio,Sense,2025,0,Northstar Sensors,4.5.10,False,True,False,0.69,2025-12-17,49.75
VEH-00332,FLT-0058,Aster,Auton,2020,0,Metro Lidar,4.3.5,False,True,False,0.625,2025-09-02,45.77
VEH-00333,FLT-0070,Helio,Auton,2021,5,Metro Lidar,5.5.3,True,True,True,0.426,2025-09-20,73.34
VEH-00334,FLT-0013,Vector,Urban,2022,4,ClearPath Systems,4.0.11,True,True,True,0.383,2025-09-13,85.24
VEH-00335,FLT-0071,Aster,Auton,2020,3,ClearPath Systems,2.6.13,True,True,True,0.833,2025-08-16,64.01
VEH-00336,FLT-0066,Helio,LX,2019,3,Northstar Sensors,2.9.12,True,True,True,0.891,2025-08-12,96.89
VEH-00337,FLT-0007,Nova,FleetPro,2022,2,Metro Lidar,3.0.7,False,True,True,0.783,2025-11-06,77.6
VEH-00338,FLT-0006,Nova,Urban,2022,4,ClearPath Systems,5.9.16,True,True,True,0.642,2025-10-11,92.47
VEH-00339,FLT-0031,Helio,FleetPro,2024,0,Metro Lidar,4.9.3,False,True,True,0.751,2025-07-16,78.69
VEH-00340,FLT-0073,MetroMotion,Sense,2020,2,Synthetic Vision,3.6.6,False,True,True,0.398,2025-08-18,86.09
VEH-00341,FLT-0077,MetroMotion,Sense,2021,4,Northstar Sensors,4.8.4,True,True,True,0.528,2025-08-23,59.58
VEH-00342,FLT-0073,Vector,FleetPro,2021,2,Northstar Sensors,5.6.19,False,True,True,0.653,2025-08-23,100.0
VEH-00343,FLT-0035,Helio,Sense,2022,3,ClearPath Systems,4.9.12,True,True,True,0.94,2025-08-25,77.71
VEH-00344,FLT-0072,Vector,Sense,2024,1,Northstar Sensors,2.5.16,False,True,True,0.866,2025-08-15,100.0
VEH-00345,FLT-0048,Helio,FleetPro,2025,4,ClearPath Systems,5.1.18,True,True,True,0.594,2025-11-30,77.41
VEH-00346,FLT-0079,Aster,FleetPro,2019,2,Northstar Sensors,5.7.5,False,True,True,0.412,2025-08-09,67.59
VEH-00347,FLT-0065,Nova,Urban,2021,1,Metro Lidar,5.5.10,False,True,False,0.484,2025-07-24,78.42
VEH-00348,FLT-0034,Vector,Auton,2020,5,Northstar Sensors,3.8.9,True,True,True,0.494,2025-07-28,87.3
VEH-00349,FLT-0023,Aster,Sense,2025,4,ClearPath Systems,4.9.10,True,True,True,0.755,2025-09-09,56.55
VEH-00350,FLT-0007,Vector,LX,2021,2,Metro Lidar,3.8.15,False,True,True,0.593,2025-07-29,86.23
VEH-00351,FLT-0018,Aster,Sense,2025,1,Northstar Sensors,3.3.17,False,True,False,0.525,2025-10-09,100.0
VEH-00352,FLT-0034,Helio,Sense,2020,5,Northstar Sensors,2.7.12,True,True,True,0.763,2025-08-10,93.87
VEH-00353,FLT-0072,Vector,Urban,2019,1,ClearPath Systems,5.7.7,False,True,True,0.483,2025-11-05,100.0
VEH-00354,FLT-0038,Nova,LX,2022,3,Metro Lidar,4.8.14,True,True,True,0.561,2025-07-25,85.37
VEH-00355,FLT-0022,Aster,FleetPro,2025,3,Northstar Sensors,4.9.15,True,True,True,0.425,2025-12-26,76.77
VEH-00356,FLT-0021,Nova,Sense,2021,0,ClearPath Systems,4.6.0,False,True,True,0.51,2025-07-24,95.31
VEH-00357,FLT-0068,Nova,Auton,2022,0,Synthetic Vision,3.2.14,False,True,True,0.648,2025-10-09,50.37
VEH-00358,FLT-0017,Vector,Sense,2020,3,Northstar Sensors,3.1.15,True,True,True,0.545,2025-07-11,82.46
VEH-00359,FLT-0025,MetroMotion,Auton,2019,1,Northstar Sensors,3.8.10,False,True,False,0.271,2025-09-24,92.52
VEH-00360,FLT-0053,MetroMotion,LX,2023,3,Metro Lidar,3.3.4,True,True,True,0.86,2025-10-19,70.43
VEH-00361,FLT-0076,Vector,Urban,2022,3,Northstar Sensors,5.3.17,True,True,True,0.546,2025-12-12,51.69
VEH-00362,FLT-0043,Nova,Urban,2025,4,Metro Lidar,4.8.4,True,True,True,0.548,2025-08-30,96.24
VEH-00363,FLT-0027,Vector,Urban,2019,3,Synthetic Vision,6.3.16,True,True,True,0.496,2025-09-11,51.33
VEH-00364,FLT-0063,Nova,Urban,2025,3,Synthetic Vision,3.2.17,True,True,True,0.371,2025-12-17,83.31
VEH-00365,FLT-0059,Aster,LX,2024,3,Northstar Sensors,4.3.7,True,True,True,0.521,2025-07-13,86.88
VEH-00366,FLT-0019,Helio,LX,2024,2,Synthetic Vision,3.7.19,False,True,True,0.463,2025-10-13,89.63
VEH-00367,FLT-0039,Aster,FleetPro,2024,3,Metro Lidar,2.2.8,True,True,True,0.293,2025-09-17,67.85
VEH-00368,FLT-0053,Nova,Sense,2024,4,ClearPath Systems,6.7.14,True,True,True,0.954,2025-07-28,65.73
VEH-00369,FLT-0072,Vector,Auton,2021,1,Synthetic Vision,4.8.16,False,True,True,0.703,2025-07-16,95.8
VEH-00370,FLT-0055,Aster,FleetPro,2024,5,Metro Lidar,5.7.17,True,True,True,0.754,2025-07-11,67.25
VEH-00371,FLT-0044,Nova,Auton,2022,1,Synthetic Vision,5.5.18,False,True,True,0.431,2025-11-27,61.78
VEH-00372,FLT-0077,Helio,FleetPro,2023,4,Northstar Sensors,4.1.0,True,True,True,0.314,2025-07-30,46.62
VEH-00373,FLT-0017,Vector,Auton,2024,3,ClearPath Systems,4.2.17,True,True,True,0.57,2025-12-12,87.73
VEH-00374,FLT-0051,Nova,Urban,2022,1,ClearPath Systems,3.2.0,False,True,False,0.952,2025-07-17,51.52
VEH-00375,FLT-0033,Nova,Urban,2024,2,Northstar Sensors,4.7.16,False,True,True,0.489,2025-09-28,72.52
VEH-00376,FLT-0024,Helio,Auton,2021,3,Metro Lidar,4.6.13,True,True,True,0.599,2025-08-05,90.51
VEH-00377,FLT-0050,Vector,Sense,2019,2,Metro Lidar,5.0.9,False,True,True,0.912,2025-08-02,76.21
VEH-00378,FLT-0029,Helio,Auton,2020,0,Metro Lidar,4.1.18,False,True,False,0.481,2025-10-26,63.96
VEH-00379,FLT-0067,Aster,FleetPro,2019,1,Synthetic Vision,4.6.9,False,True,True,0.444,2025-08-12,92.97
VEH-00380,FLT-0022,Aster,Urban,2022,3,Northstar Sensors,3.0.1,True,True,True,0.697,2025-11-29,88.08
VEH-00381,FLT-0021,Vector,FleetPro,2024,2,Northstar Sensors,6.5.4,False,True,True,0.556,2025-12-16,94.82
VEH-00382,FLT-0080,Aster,Urban,2020,2,Synthetic Vision,6.8.12,False,True,True,0.696,2025-08-14,53.65
VEH-00383,FLT-0045,MetroMotion,Sense,2021,2,Synthetic Vision,3.2.2,False,True,True,0.914,2025-10-30,83.5
VEH-00384,FLT-0050,MetroMotion,Sense,2024,3,ClearPath Systems,4.4.5,True,True,True,0.737,2025-11-06,79.13
VEH-00385,FLT-0061,MetroMotion,Urban,2021,5,Synthetic Vision,6.6.10,True,True,True,0.931,2025-09-03,53.75
VEH-00386,FLT-0030,Helio,Sense,2022,4,Northstar Sensors,2.2.10,True,True,True,0.51,2025-10-13,51.95
VEH-00387,FLT-0036,Nova,Urban,2021,0,Metro Lidar,2.4.13,False,False,True,0.27,2025-08-25,92.78
VEH-00388,FLT-0001,Nova,Auton,2022,3,ClearPath Systems,3.5.0,True,True,True,0.582,2025-11-11,75.55
VEH-00389,FLT-0068,Aster,LX,2024,0,Northstar Sensors,4.9.12,False,False,True,0.264,2025-10-15,48.11
VEH-00390,FLT-0029,MetroMotion,Auton,2022,0,Synthetic Vision,6.4.5,False,False,True,0.853,2025-07-09,71.45
VEH-00391,FLT-0034,MetroMotion,LX,2024,5,Synthetic Vision,4.5.14,True,True,True,0.69,2025-09-26,83.6
VEH-00392,FLT-0004,Vector,LX,2022,4,Northstar Sensors,4.1.14,True,True,True,0.627,2025-08-07,64.41
VEH-00393,FLT-0008,MetroMotion,Auton,2022,3,Synthetic Vision,5.8.3,True,True,True,0.864,2025-09-28,52.41
VEH-00394,FLT-0045,Aster,Urban,2021,3,Synthetic Vision,6.5.7,True,True,True,0.405,2025-09-02,88.69
VEH-00395,FLT-0014,Nova,Auton,2019,0,Northstar Sensors,3.5.4,False,True,False,0.896,2025-09-24,94.14
VEH-00396,FLT-0064,Nova,FleetPro,2023,5,Northstar Sensors,5.4.1,True,True,True,0.711,2025-11-10,100.0
VEH-00397,FLT-0064,Nova,LX,2025,4,Northstar Sensors,6.1.6,True,True,True,0.876,2025-09-11,68.94
VEH-00398,FLT-0060,Vector,Auton,2024,3,ClearPath Systems,2.4.6,True,True,True,0.758,2025-07-12,99.16
VEH-00399,FLT-0004,Nova,Auton,2019,4,Metro Lidar,5.1.1,True,True,True,0.342,2025-10-18,49.19
VEH-00400,FLT-0080,Vector,Urban,2021,2,Northstar Sensors,4.4.13,False,True,True,0.557,2025-11-29,59.01
VEH-00401,FLT-0051,MetroMotion,LX,2025,2,Synthetic Vision,5.1.11,False,True,True,0.394,2025-12-13,55.76
VEH-00402,FLT-0053,Helio,FleetPro,2025,3,Synthetic Vision,3.0.11,True,True,True,0.416,2025-10-10,49.03
VEH-00403,FLT-0018,MetroMotion,Urban,2019,0,ClearPath Systems,2.9.9,False,True,True,0.307,2025-07-05,100.0
VEH-00404,FLT-0001,Nova,LX,2023,2,Northstar Sensors,6.4.14,False,True,True,0.378,2025-10-28,81.24
VEH-00405,FLT-0022,Vector,Auton,2021,4,Northstar Sensors,3.5.11,True,True,True,0.358,2025-11-24,81.0
VEH-00406,FLT-0020,Nova,Urban,2025,5,Northstar Sensors,2.9.11,True,True,True,0.639,2025-12-19,86.68
VEH-00407,FLT-0065,Vector,LX,2021,2,Synthetic Vision,6.2.19,False,True,True,0.474,2025-11-23,93.38
VEH-00408,FLT-0059,Nova,Auton,2022,4,Synthetic Vision,5.6.12,True,True,True,0.613,2025-10-03,91.6
VEH-00409,FLT-0062,Nova,FleetPro,2024,3,Northstar Sensors,2.3.13,True,True,True,0.519,2025-11-02,74.23
VEH-00410,FLT-0072,MetroMotion,Sense,2023,0,Northstar Sensors,5.9.15,False,True,False,0.438,2025-10-03,100.0
VEH-00411,FLT-0007,MetroMotion,Auton,2020,1,Synthetic Vision,2.5.9,False,True,True,0.853,2025-10-09,84.72
VEH-00412,FLT-0025,Aster,Urban,2021,3,Metro Lidar,4.9.14,True,True,True,0.666,2025-08-25,77.5
VEH-00413,FLT-0011,Helio,Urban,2024,3,Synthetic Vision,6.9.17,True,True,True,0.709,2025-11-25,68.24
VEH-00414,FLT-0080,Aster,LX,2024,1,ClearPath Systems,4.6.8,False,True,False,0.57,2025-09-17,48.9
VEH-00415,FLT-0027,Nova,Sense,2019,4,ClearPath Systems,4.5.17,True,True,True,0.688,2025-07-18,59.37
VEH-00416,FLT-0054,MetroMotion,LX,2024,0,Metro Lidar,4.8.8,False,True,False,0.67,2025-11-24,81.05
VEH-00417,FLT-0027,MetroMotion,Auton,2022,4,ClearPath Systems,4.6.8,True,True,True,0.894,2025-09-20,56.96
VEH-00418,FLT-0077,Aster,Sense,2023,3,Metro Lidar,4.5.6,True,True,True,0.797,2025-10-31,53.01
VEH-00419,FLT-0028,Nova,Urban,2025,2,Synthetic Vision,3.8.19,False,True,True,0.593,2025-11-01,53.02
VEH-00420,FLT-0044,MetroMotion,Auton,2021,1,ClearPath Systems,4.9.12,False,True,True,0.59,2025-11-30,46.7
VEH-00421,FLT-0042,Helio,Sense,2024,4,Synthetic Vision,2.4.2,True,True,True,0.264,2025-09-28,88.06
VEH-00422,FLT-0007,Helio,Sense,2020,2,Metro Lidar,5.3.0,False,True,True,0.274,2025-09-25,81.53
VEH-00423,FLT-0041,MetroMotion,Urban,2019,4,Northstar Sensors,2.6.15,True,True,True,0.427,2025-10-11,76.11
VEH-00424,FLT-0027,MetroMotion,FleetPro,2024,4,Synthetic Vision,2.0.8,False,True,True,0.57,2025-07-21,50.76
VEH-00425,FLT-0054,Helio,Urban,2022,0,Metro Lidar,3.3.3,False,True,False,0.537,2025-09-06,64.26
VEH-00426,FLT-0052,Vector,Auton,2020,4,Synthetic Vision,3.9.5,True,True,True,0.644,2025-11-05,88.42
VEH-00427,FLT-0045,Vector,Sense,2023,4,Metro Lidar,2.7.15,True,True,True,0.594,2025-12-04,92.37
VEH-00428,FLT-0078,Helio,LX,2025,3,Northstar Sensors,2.0.18,True,True,True,0.764,2025-10-01,78.75
VEH-00429,FLT-0049,Vector,Urban,2025,5,Synthetic Vision,6.1.1,True,True,True,0.323,2025-07-25,54.81
VEH-00430,FLT-0006,Vector,LX,2019,5,Synthetic Vision,2.7.18,True,True,True,0.294,2025-08-17,83.76
VEH-00431,FLT-0060,Helio,Sense,2020,3,ClearPath Systems,2.4.5,True,True,True,0.382,2025-12-07,83.14
VEH-00432,FLT-0028,Aster,Auton,2020,0,Synthetic Vision,4.1.6,False,True,False,0.405,2025-12-24,50.69
VEH-00433,FLT-0058,Vector,LX,2025,0,Synthetic Vision,4.2.14,False,False,True,0.799,2025-07-09,45.13
VEH-00434,FLT-0045,MetroMotion,Urban,2024,2,Metro Lidar,4.5.12,False,True,True,0.806,2025-09-03,100.0
VEH-00435,FLT-0011,MetroMotion,FleetPro,2022,2,Synthetic Vision,4.2.9,False,True,True,0.265,2025-07-30,73.21
